,order_book_id,pb,pe_ttm,trade_date
2891,000905.XSHG,1.4387,18.7916,2018-11-30
2892,000905.XSHG,1.4836,19.3789,2018-12-03
2893,000905.XSHG,1.4901,19.4634,2018-12-04
2894,000905.XSHG,1.4792,19.3209,2018-12-05
2895,000905.XSHG,1.4491,18.9284,2018-12-06
2896,000905.XSHG,1.4493,18.9304,2018-12-07
2897,000905.XSHG,1.433,18.7172,2018-12-10
2898,000905.XSHG,1.4449,18.8737,2018-12-11
2899,000905.XSHG,1.4448,18.8715,2018-12-12
2900,000905.XSHG,1.4613,19.0876,2018-12-13
2901,000905.XSHG,1.4279,18.6506,2018-12-14
2902,000905.XSHG,1.4284,16.8172,2018-12-17
2903,000905.XSHG,1.4208,16.728,2018-12-18
2904,000905.XSHG,1.4016,16.5022,2018-12-19
2905,000905.XSHG,1.4059,16.5533,2018-12-20
2906,000905.XSHG,1.3965,16.4417,2018-12-21
2907,000905.XSHG,1.4116,16.6202,2018-12-24
2908,000905.XSHG,1.3967,16.4447,2018-12-25
2909,000905.XSHG,1.3912,16.3799,2018-12-26
2910,000905.XSHG,1.3769,16.2118,2018-12-27
2911,000905.XSHG,1.3776,16.2436,2018-12-28
2912,000905.XSHG,1.3646,16.0899,2019-01-02
2913,000905.XSHG,1.3573,16.0044,2019-01-03
2914,000905.XSHG,1.3886,16.3736,2019-01-04
2915,000905.XSHG,1.4136,16.6685,2019-01-07
2916,000905.XSHG,1.41,16.6258,2019-01-08
2917,000905.XSHG,1.4145,16.678,2019-01-09
2918,000905.XSHG,1.4127,16.6572,2019-01-10
2919,000905.XSHG,1.4229,16.7778,2019-01-11
2920,000905.XSHG,1.4138,16.6703,2019-01-14
2921,000905.XSHG,1.4341,16.9093,2019-01-15
2922,000905.XSHG,1.4313,16.8765,2019-01-16
2923,000905.XSHG,1.4204,16.7481,2019-01-17
2924,000905.XSHG,1.4351,16.9215,2019-01-18
2925,000905.XSHG,1.444,17.0267,2019-01-21
2926,000905.XSHG,1.4235,16.7846,2019-01-22
2927,000905.XSHG,1.4264,16.8191,2019-01-23
2928,000905.XSHG,1.4338,16.9059,2019-01-24
2929,000905.XSHG,1.4284,16.842,2019-01-25
2930,000905.XSHG,1.4249,16.8015,2019-01-28
2931,000905.XSHG,1.4086,16.6093,2019-01-29
2932,000905.XSHG,1.3951,16.4506,2019-01-30
2933,000905.XSHG,1.3843,16.3238,2019-01-31
2934,000905.XSHG,1.4233,16.7829,2019-02-01
2935,000905.XSHG,1.4563,17.1905,2019-02-11
2936,000905.XSHG,1.4681,17.3296,2019-02-12
2937,000905.XSHG,1.4911,17.6006,2019-02-13
2938,000905.XSHG,1.4979,17.6808,2019-02-14
2939,000905.XSHG,1.4873,17.5556,2019-02-15
2940,000905.XSHG,1.5385,18.16,2019-02-18
2941,000905.XSHG,1.5392,18.1683,2019-02-19
2942,000905.XSHG,1.5389,18.1649,2019-02-20
2943,000905.XSHG,1.536,18.1314,2019-02-21
2944,000905.XSHG,1.5741,18.5806,2019-02-22
2945,000905.XSHG,1.663,19.6495,2019-02-25
2946,000905.XSHG,1.6625,19.6438,2019-02-26
2947,000905.XSHG,1.6563,19.5712,2019-02-27
2948,000905.XSHG,1.6581,19.5907,2019-02-28
2949,000905.XSHG,1.6732,19.7784,2019-03-01
2950,000905.XSHG,1.7027,20.1269,2019-03-04
2951,000905.XSHG,1.7442,20.6071,2019-03-05
2952,000905.XSHG,1.7737,20.9553,2019-03-06
2953,000905.XSHG,1.7948,21.2139,2019-03-07
2954,000905.XSHG,1.7237,20.3739,2019-03-08
2955,000905.XSHG,1.7925,21.1864,2019-03-11
2956,000905.XSHG,1.8244,21.5707,2019-03-12
2957,000905.XSHG,1.7851,21.072,2019-03-13
