,open,close,high,low,volume,total_turnover,SZZSopen,SZZSclose,SZZShigh,SZZSlow,SZZSvolume,SZZStotal_turnover,HS300open,HS300close,HS300high,HS300low,HS300volume,HS300total_turnover,SZCZopen,SZCZclose,SZCZhigh,SZCZlow,SZCZvolume,SZCZtotal_turnover
2007/3/15,2703.929,2760.844,2760.844,2703.5701,5100980600,40574627499,2905.9761,2951.698,2955.4619,2905.9761,10174575400,86641125793,2595.543,2645.5459,2645.877,2595.543,6377848900,63266778524,8097.021,8273.5293,8273.5293,8095.2329,798884778,11035539788
2007/3/16,2769.1509,2710.8611,2777.4089,2671.9551,5563313100,45080917910,2964.094,2930.481,2979.708,2899.032,12268130800,1.04618E+11,2656.009,2604.2261,2665.3899,2576.3159,7533185000,74777024467,8306.9951,8147.3198,8348.5176,8051.8159,804245534,11365485995
2007/3/19,2623.7361,2751.4771,2760.0891,2609.312,4764988100,38729127772,2864.2561,3014.4419,3037.999,2852.8579,10997175200,94819910144,2533.7109,2659.4131,2674.7981,2523.302,7398356600,72943661095,7918.7539,8276.7988,8299.4258,7865.5708,895207370,11766569013
2007/3/20,2761.01,2810.7141,2811.1531,2758.9951,4355898400,36502668162,3024.781,3032.1951,3033.02,2998.804,9276189000,81627441312,2669.635,2672.771,2674.47,2645.25,6124972600,61741482419,8306.3779,8294.6162,8312.584,8212.7393,861873040,11292482516
2007/3/21,2821.4399,2859.0061,2859.032,2801.925,4827675600,40605909989,3042.0979,3057.3799,3057.71,3020.949,9919012700,89306939158,2685.925,2702.5969,2702.998,2666.8911,6461295700,68369315608,8361.3975,8400.3037,8441.6572,8311.4482,965759181,13462253311
2007/3/22,2869.749,2861.146,2899.3459,2852.6709,5600569800,47352036212,3080.6021,3071.2251,3099.8191,3059.3811,12606554500,1.12647E+11,2720.459,2711.322,2740.28,2702.4141,8330807400,86036277732,8444.2344,8434.834,8534.8447,8401.4404,1217342207,16505460533
2007/3/23,2862.6289,2897.999,2901.7849,2820.99,5227235500,44346584943,3071.8081,3074.2859,3085.324,3008.1541,11868641700,1.04609E+11,2710.3621,2716.2661,2726.6201,2653.7939,7391191900,76304490420,8426.5518,8489.8594,8494.834,8283.0918,1138308132,15285664156
2007/3/26,2915.0481,2989.051,2989.051,2915.0481,5673677500,48797439034,3083.938,3122.811,3123.179,3069.4729,12266053700,1.09828E+11,2725.397,2764.0339,2764.3979,2713.926,7607477300,77796101199,8515.6953,8631.3906,8631.3906,8482.1465,969312016,13206809992
2007/3/27,2995.4641,3039.5339,3040.3479,2979.126,5695780000,50436251179,3126.0249,3138.8259,3145.0439,3103.7791,12457893100,1.14055E+11,2770.3479,2784.0229,2789.967,2753.0171,8072512700,84018394699,8651.7354,8629.2246,8662.5322,8563.4219,979042005,13607620537
2007/3/28,3048.501,3004.2949,3060.189,2873.377,6700933900,59168941748,3140.6799,3173.0181,3180.332,3052.0779,16726793900,1.51117E+11,2787.239,2797.6489,2806.0769,2689.114,11220997000,1.12146E+11,8630.8525,8587.3467,8678.042,8282.1543,985839164,14303372903
2007/3/29,3005.062,2894.7791,3008.2229,2894.7429,5599479900,48606097258,3179.803,3197.5371,3273.7271,3176.5259,14953966100,1.40363E+11,2802.377,2783.3049,2830.082,2782.9299,10656723900,1.13233E+11,8606.5723,8579.3242,8681.21,8525.5547,1021746560,15726727673
2007/3/30,2878.2419,2926.064,2935.239,2859.728,3596241700,31503658398,3178.4961,3183.9829,3212.3889,3157.03,8942400600,82999416766,2768.71,2781.7839,2801.9451,2753.147,6295070600,66536969255,8547.1816,8549.1992,8598.9355,8465.1299,707031577,10104855483
2007/4/2,2935.2109,2993.6299,2993.6299,2932.636,3767358700,34371206540,3196.5869,3252.595,3253.4351,3196.5869,9735044600,93299356849,2793.957,2850.1069,2850.1521,2793.957,6924788300,76680507856,8575.7734,8785.8281,8785.8281,8571.5449,878523422,13782432112
2007/4/3,3004.897,3042.4609,3042.4609,2993.186,4676698300,43272502515,3265.676,3291.2991,3292.5779,3251.5229,10860139100,1.07136E+11,2861.8979,2888.115,2888.3291,2852.571,7701449500,87091853081,8827.6523,8963.4688,8963.4688,8795.1211,1207459287,17432508202
2007/4/4,3049.917,3078.9009,3084.6169,3032.4851,5312635300,49456797744,3295.9761,3291.542,3308.1479,3266.5591,11261610700,1.13258E+11,2893.377,2911.821,2924.676,2875.6851,7550665800,88456071223,8981.8096,9090.4629,9141.3408,8940.1914,1084939836,17094884163
2007/4/5,3076.759,3133.1421,3137.0181,3063.4241,5280165700,48998208124,3286.1631,3319.1399,3326.916,3259.626,11452805100,1.14496E+11,2909.5,2945.0449,2950.6589,2895.416,7413899100,85195598382,9098.3438,9161.4756,9177.7803,9040.6035,968431961,14538310965
2007/4/6,3110.949,3182.7971,3189.1079,3097.061,5625205400,53093793741,3287.6841,3323.585,3334.2241,3273.855,11964488100,1.21981E+11,2921.7271,2972.0081,2977.459,2911.052,7910232800,93049572083,9101.2461,9268.2344,9290.748,9054.2607,1035850521,15773133919
2007/4/9,3201.1479,3240.302,3243.8831,3201.1479,6214375200,59855679384,3333.4221,3398.95,3399.5149,3333.262,13731410400,1.39937E+11,2988.377,3038.1721,3043.0601,2988.377,9090170500,1.06219E+11,9322.1826,9475.7109,9509.6016,9322.1826,1217214414,18931980325
2007/4/10,3253.6731,3261.5271,3261.5271,3151.49,6355660800,61706182026,3405.2329,3444.291,3444.374,3351.105,14780728400,1.52942E+11,3053.355,3081.5681,3081.6169,2993.114,10088834200,1.19702E+11,9506.8506,9652.6787,9662.1309,9317.4209,1260056911,20644118492
2007/4/11,3267.6089,3309.7451,3309.9839,3231.3101,6772377200,66771673111,3454.417,3495.2241,3497.52,3428.782,14757211400,1.56208E+11,3092.085,3121.3191,3121.5371,3059.283,10166993500,1.24219E+11,9688.1846,9753.7754,9757.9893,9535.6621,1342436393,22373231440
2007/4/12,3316.2029,3387.4121,3387.4121,3302.3589,6470744600,64857399450,3503.2271,3531.0291,3532.8621,3488.0769,13538987900,1.48368E+11,3129.2471,3176.437,3176.6899,3114.9109,9253518600,1.18434E+11,9776.1729,9964.7803,9964.7803,9684.623,1389035623,22921224387
2007/4/13,3393.96,3358.6321,3419.9939,3341.27,6753507300,70464209187,3537.22,3518.2671,3563.856,3504.1609,15069587600,1.66487E+11,3182.7771,3169.2329,3211.6069,3154.106,10065311600,1.29728E+11,9994.1201,10019.9219,10136.2842,9959.0742,1288633864,22410215695
2007/4/16,3362.7329,3458.0669,3458.073,3362.7329,6039685800,62079349301,3523.217,3596.4409,3597.2151,3523.217,13103910100,1.45536E+11,3177.303,3255.998,3256.5659,3177.291,8792894000,1.12707E+11,10054.8516,10249.1006,10249.1006,10025.1084,1113621484,18239936723
2007/4/17,3482.3579,3558.2161,3558.2161,3420.3059,7794423700,80497402807,3611.6299,3611.8701,3622.8879,3510.498,16066064600,1.76113E+11,3273.4299,3283.604,3288.166,3182.9509,10530710500,1.33823E+11,10301.0889,10288.9971,10390.5752,9990.8193,1475024931,25332475766
2007/4/18,3572.699,3649.7141,3652.72,3548.3601,7161400000,76799598093,3614.678,3612.396,3623.8669,3564.23,15048542400,1.67419E+11,3294.2129,3304.501,3311.981,3244.9341,10142670700,1.29242E+11,10329.1992,10401.6191,10445.5322,10152.4199,1414563331,24464073133
2007/4/19,3642.8521,3435.78,3642.8521,3356.019,7801430100,81866685727,3610.0239,3449.0161,3617.438,3358.9299,17272554100,1.87759E+11,3297.946,3150.303,3297.946,3065.282,11527000900,1.4383E+11,10359.9629,9857.2256,10359.9629,9603.0107,1454050777,24941946210
2007/4/20,3456.738,3614.3911,3624.823,3456.738,6225114500,66598043638,3460.9041,3584.2041,3591.4609,3460.9041,13888929200,1.5613E+11,3165.6741,3289.282,3297.4099,3165.6741,9446986900,1.1862E+11,9884.4766,10258.6396,10304.998,9884.4766,1220869623,19659561505
2007/4/23,3667.553,3782.2561,3784.0791,3667.553,7372002800,82859479027,3615.7891,3710.886,3710.886,3615.7891,16349811600,1.83166E+11,3330.7981,3431.3181,3433.519,3330.7981,10995899100,1.37583E+11,10376.3027,10685.0566,10712.6416,10375.9277,1424239488,24746232747
2007/4/24,3813.532,3821.416,3861.574,3753.134,8181431900,93868619322,3736.1541,3720.532,3762.3879,3689.134,17438934100,2.03918E+11,3462.48,3445.196,3490.814,3418.301,11464300600,1.49412E+11,10773.3359,10669.041,10820.4023,10610.584,1565676824,26178798952
2007/4/25,3802.688,3805.0459,3822.4131,3712.041,6438927200,73367705321,3708.571,3743.959,3769.2471,3653.989,15176306100,1.75452E+11,3432.0239,3448.281,3467.8279,3376.084,10058066900,1.29089E+11,10624.5254,10668.2734,10745.5078,10456.3633,1143186836,19369314345
2007/4/26,3814.822,3853.269,3854.0459,3788.8669,5543334900,64185466504,3766.4761,3783.063,3784.6799,3732.6011,11725696800,1.42166E+11,3465.1121,3493.5811,3493.9089,3438.8789,7899769000,1.07807E+11,10739.3633,10848.7764,10873.8848,10701.123,1123971220,19714651236
2007/4/27,3861.0549,3845.813,3871.4009,3801.554,5829740200,67853343646,3788.748,3759.8669,3802.9231,3720.5959,13217545600,1.62823E+11,3499.9409,3470.5229,3503.885,3436.002,8069863600,1.13723E+11,10851.999,10688.5508,10862.7832,10633.915,983542778,16893287435
2007/4/30,3831.55,3903.689,3909.0439,3809.9741,6557115000,76728359304,3784.272,3841.272,3851.3501,3759.48,14652571300,1.85962E+11,3487.3579,3558.709,3568.6841,3478.928,9430286400,1.38081E+11,10719.3145,10865.8818,10893.2314,10642.0293,1108534884,20074509080
2007/5/8,3990.71,4091.1331,4093.01,3972.0339,7312397300,88475909333,3937.938,3950.011,3964.7141,3901.3259,16056820000,2.05192E+11,3643.813,3686.03,3699.3669,3618.782,10678873200,1.53677E+11,11100.6025,11401.1221,11405.0439,11025.0576,1383682177,26012139786
2007/5/9,4107.5532,4099.126,4125.418,3918.7451,8305249900,1.01593E+11,3961.103,4013.085,4015.219,3875.384,20839744900,2.55329E+11,3699.2959,3701.2771,3717.3401,3556.615,14064835800,1.8906E+11,11500.9678,11517.7451,11561.3643,11026.0723,1643837622,30342056604
2007/5/10,4103.5732,4128.0811,4146.585,4062.48,6851392100,83048637239,4021.4221,4049.7009,4072.1379,3991.4771,17111394000,2.07741E+11,3703.5249,3724.51,3742.231,3671.813,11541992200,1.53159E+11,11527.9053,11574.1572,11645.2139,11407.873,1469236646,25658042739
2007/5/11,4101.6489,4109.4028,4130.9009,4028.3611,6024275200,73415159786,4024.4221,4021.678,4039.668,3949.3679,14063821000,1.83255E+11,3696.2939,3702.6121,3715.366,3629.7129,8896176100,1.33774E+11,11436.3564,11489.9258,11522.8516,11237.1982,1078150475,19781652002
2007/5/14,4051.8401,4133.8262,4164.8091,4014.5649,5875138100,74274346670,3970.6609,4046.3921,4081.426,3940.3579,13932622100,1.85075E+11,3648.269,3734.4199,3769.1589,3620.8611,9109804900,1.37157E+11,11356.9531,11732.0791,11814.5557,11244.2139,1153804998,21837054407
2007/5/15,4140.3262,3998.7771,4161.519,3989.364,6400179400,79732368766,4055.834,3899.178,4069.8459,3891.363,15667755300,2.05494E+11,3739.0491,3604.636,3751.6421,3600.207,9357856800,1.3822E+11,11754.6982,11414.5361,11828.9268,11397.5693,1101546237,20422889891
2007/5/16,3981.822,4118.1392,4118.2441,3929.5149,5555939400,69165055418,3890.8091,3986.043,3987.405,3845.2271,13171977400,1.72409E+11,3597.9971,3700.2871,3700.646,3557.198,8622926800,1.26694E+11,11388.4512,11682.3477,11687.7764,11266.3223,1057874281,19540320173
2007/5/17,4146.3242,4221.9131,4235.0498,4135.373,6270870200,80387926794,4002.4851,4048.293,4064.283,3982.9951,13927798800,1.87795E+11,3716.438,3778.605,3794.1599,3705.2749,9025647800,1.35459E+11,11776.7891,12011.0781,12041.626,11736.876,1246938176,22798460248
2007/5/18,4219.6069,4235.1851,4261.4561,4188.3208,5920970000,76234234377,4041.3899,4030.2581,4052.0969,3999.165,13075627400,1.73637E+11,3771.271,3776.6289,3805.208,3746.2419,8241889800,1.20742E+11,12016.7969,12100.0967,12210.25,11919.1484,1143681365,20494334517
2007/5/21,4089.854,4364.1558,4364.1558,4076.5171,7162174500,92849503948,3902.3469,4072.2251,4083.416,3892.9751,15617106200,2.09602E+11,3650.803,3831.4431,3843.8369,3643.0759,9847865000,1.4513E+11,11693.8457,12269.1982,12356.8535,11663.4805,1219291168,21885466366
2007/5/22,4402.9248,4459.813,4484.5332,4402.7622,8065068700,1.05982E+11,4091.1431,4110.3789,4136.6299,4086.825,17356209000,2.33095E+11,3849.043,3870.489,3893.1919,3849.043,10961818400,1.61323E+11,12301.2695,12407.833,12499.8984,12301.2695,1551549135,27906516845
2007/5/23,4486.022,4582.3062,4582.4541,4463.271,7429000000,99319025813,4125.4258,4173.709,4175.4438,4093.915,16139947800,2.19308E+11,3879.759,3938.9451,3939.4919,3853.908,9852317100,1.47494E+11,12430.7305,12624.127,12649.0928,12335.5068,1224442460,22758202704
2007/5/24,4606.1499,4571.7139,4625.9209,4460.9258,8313528100,1.11907E+11,4188.6768,4151.1328,4208.3882,4089.385,18098438800,2.51633E+11,3953.887,3919.748,3972.584,3858.5129,11381426400,1.72374E+11,12673.5244,12515.1533,12770.9229,12316.9326,1264289567,23808246509
2007/5/25,4559.4292,4649.8569,4665.978,4525.291,7120866700,98999673715,4133.1919,4179.7759,4190.4692,4111.2622,15419286000,2.20998E+11,3907.73,3985.252,3996.853,3888.3081,9541661500,1.50809E+11,12493.9404,12681.4453,12704.4639,12430.1094,1207864136,22685594493
2007/5/28,4707.6929,4761.7012,4784.4282,4700.6152,8115643500,1.1529E+11,4221.5781,4272.1108,4283.9302,4215.2432,17861517400,2.58106E+11,4033.9209,4072.5779,4091.9351,4027.363,11404185100,1.83213E+11,12830.0039,13026.6572,13125.3457,12830.0039,1513794894,31829698006
2007/5/29,4782.4121,4853.6431,4853.8799,4730.48,7563410600,1.08401E+11,4288.98,4334.9238,4335.9629,4262.0239,17209764200,2.4863E+11,4090.9031,4168.2891,4168.5288,4079.8679,11326722700,1.79477E+11,13097.8408,13456.5977,13458.3389,13097.8408,1353172189,29397303751
2007/5/30,4486.5059,4456.2788,4751.0352,4430.688,8063030500,1.12956E+11,4087.405,4053.0879,4275.2368,4015.512,18559672900,2.71294E+11,3906.041,3886.459,4104.2002,3849.7009,13273914000,2.10319E+11,12651.2012,12627.1475,13333.8994,12425.5225,1703419144,34826019918
2007/5/31,4329.8091,4267.7808,4414.6118,4095.4031,7444530700,97069386853,4006.28,4109.6538,4178.1069,3858.04,17311531200,2.39522E+11,3828.916,3927.9519,3991.73,3683.562,12607824800,1.93672E+11,12502.0869,12944.2275,13110.2578,12020.9463,1728892468,35586840817
2007/6/1,4260.7681,3960.4419,4317.3018,3945.4041,6604351400,84642388168,4120.6279,4000.7419,4181.2798,3966.9771,16093498500,2.28348E+11,3953.1001,3803.9541,4014.1531,3780.0291,11993793900,1.9398E+11,12954.7676,12432.6885,13185.5928,12325.208,1638850579,34865040561
2007/6/4,3901.7891,3618.688,3930.3411,3615.1069,4516643500,52872597597,3981.8169,3670.4009,3987.269,3659.0891,11485935700,1.45978E+11,3804.958,3511.4309,3822.4089,3503.939,9053101900,1.31296E+11,12393.2539,11468.458,12468.5781,11464.2305,1221389200,24040865844
2007/6/5,3430.55,3659.9409,3660.509,3317.866,7041323000,71642397221,3564.4331,3767.1011,3768.563,3404.146,15713795900,1.79214E+11,3406.999,3634.6331,3635.1531,3246.7329,11376803800,1.50765E+11,11171.7842,12017.709,12017.709,10652.1924,1582494879,27933742549
2007/6/6,3676.6909,3736.9309,3786.77,3563.2329,6713567300,72455721070,3781.375,3776.3169,3821.697,3682.7939,14587385200,1.75206E+11,3652.8931,3677.5801,3712.5281,3550.7371,9595151000,1.35938E+11,12114.2383,12338.1826,12381.2871,11777.6377,1319018507,24922605081
2007/6/7,3751.6689,3936.7661,3936.835,3736.1641,6477424100,72898894721,3787.7019,3890.803,3891.4031,3779.5,14236647500,1.77771E+11,3694.55,3802.304,3802.304,3684.459,9419058100,1.37229E+11,12384.0352,12696.0049,12696.0049,12357.5566,1156550825,23617214835
2007/6/8,3970.2791,4002.8679,4036.8831,3931.3821,6457133900,77279691493,3900.0271,3913.135,3935.7859,3852.0449,13587719200,1.7939E+11,3814.1851,3837.8669,3861.2061,3769.1509,8907474200,1.36651E+11,12733.3096,12850.6855,12930.1914,12580.4326,1162199273,24308939164
2007/6/11,4057.166,4104.5508,4117.2539,4056.821,6173008700,75960465320,3942.0049,3995.6799,4000.416,3930.74,13384273900,1.79228E+11,3876.0669,3931.8621,3937.793,3870.2339,9098227700,1.40519E+11,12941.1016,13187.7109,13208.9727,12938.2666,1210294284,25400797390
2007/6/12,4138.3301,4218.436,4218.606,3945.679,7356973900,91489531674,4011.679,4072.1379,4073.1809,3910.001,14947239800,2.05009E+11,3953.959,4036.1089,4036.355,3834.0181,9938977400,1.58102E+11,13253.001,13579.7188,13579.7188,12865.9775,1451192963,28624559553
2007/6/13,4263.624,4372.5298,4398.6099,4254.626,7771329200,97788636916,4110.7422,4176.48,4193.4458,4102.041,16694849900,2.20479E+11,4071.7351,4118.2681,4146.522,4064.146,10945294500,1.65909E+11,13683.6484,13811.4814,13984.5859,13671.0742,1391805981,28718507510
2007/6/14,4365.9819,4311.9751,4399.521,4249.2061,6896110600,86675999000,4162.207,4115.209,4179.7251,4085.7849,13838560400,1.85907E+11,4103.5229,4075.821,4132.0039,4022.78,8660918000,1.33792E+11,13750.6055,13666.2793,13874.4824,13464.4854,992426197,21274133324
2007/6/15,4262.75,4316.5298,4349.1621,4232.3032,5208474900,68126706919,4085.656,4132.8691,4152.543,4067.3569,10866553200,1.52E+11,4043.1111,4099.3809,4115.7251,4025.1001,6877960000,1.09234E+11,13596.626,13697.1621,13778.1318,13525.2461,767922648,15897693097
2007/6/18,4400.395,4439.1851,4454.7842,4400.395,5788577000,77232791678,4195.3911,4253.3481,4267.7402,4193.314,12897774800,1.82221E+11,4178.7622,4227.5688,4246.3999,4177.1899,8787291300,1.41848E+11,14003.0117,14194.5459,14200.5215,14003.0117,1048312559,23181833636
2007/6/19,4446.6948,4529.0332,4529.2808,4394.2261,6184438900,81876852714,4247.7451,4269.5239,4280.8501,4209.5752,12458181400,1.79302E+11,4227.5918,4253,4254.7148,4186.1758,8154047100,1.30523E+11,14189.7539,14336.4014,14342.9053,14057.6152,911585493,19569942310
2007/6/20,4539.5791,4396.2178,4589.2192,4371.0029,6728099800,89231807250,4269.4551,4181.3232,4311.9971,4164.2749,13521277500,1.9192E+11,4268.6548,4157.5991,4292.1982,4138.3311,8686301500,1.41061E+11,14499.4639,14107.2275,14576.0029,14005.2754,1232922006,26894534004
2007/6/21,4372.354,4374.4878,4452.479,4277.04,5200246600,67946337133,4170.894,4230.8232,4256.542,4147.0542,11291985600,1.61783E+11,4140.6929,4197.2798,4208.8721,4110.959,7373947100,1.21783E+11,14044.4531,14255.6074,14276.5117,13928.0576,950962298,21720839913
2007/6/22,4376.3809,4123.2148,4386.9321,4050.6741,5568941100,71083781474,4230.9668,4091.4451,4249.4312,4024.489,11969203700,1.67519E+11,4203.1338,4051.426,4220.9229,3970.3459,7955237400,1.27748E+11,14227.9326,13725.7217,14238.0977,13423.2393,1059441394,21737248429
2007/6/25,4139.2832,3851.9441,4184.3271,3824.8889,4765213600,58112620536,4102.7871,3941.0811,4131.1299,3912.4221,10160665500,1.40594E+11,4066.4529,3877.5901,4105.9858,3850.8401,7003104400,1.13433E+11,13678.5312,13109.2578,13817.1777,13003.7969,966358257,21211039450
2007/6/26,3739.1909,3928.7029,3930.0391,3667.821,4362727100,48942410244,3863.248,3973.3711,3976.1909,3818.853,9381746900,1.22452E+11,3804.4131,3928.2129,3929.3711,3752.926,5888511400,87867741985,12877.3467,13219.4131,13219.4131,12655.1631,717942892,14367443451
2007/6/27,3944.3601,4022.313,4031.634,3877.0791,4201226000,50065258655,3985.7161,4078.5991,4090.7151,3948.2871,9511348100,1.26426E+11,3946.876,4040.4839,4053.4131,3912.199,6529052000,1.02132E+11,13309.3379,13583.7012,13641.9824,13154.5039,882920949,19279531182
2007/6/28,4017.175,3757.978,4026.095,3756.603,3996948100,47754747206,4080.1941,3914.2041,4113.2832,3912.814,9783161000,1.27379E+11,4038.3779,3858.522,4067.811,3857.8479,6685798000,98372047260,13544.0547,12882.1748,13629.4521,12856.2637,757226876,16562630434
2007/6/29,3636.3059,3585.4861,3718.176,3527.3159,3878781800,41524065151,3824.29,3820.7029,3919.345,3779.813,8609998500,1.04761E+11,3769.3311,3764.0779,3867.748,3718.1609,5892087000,88527586075,12555.5098,12546.4492,12862.2764,12341.583,722290773,14461950308
2007/7/2,3571.7219,3644.79,3658.144,3489.1169,3350486800,34644472118,3800.2329,3836.2939,3859.8611,3724.187,7425406000,89585502290,3746.175,3757.655,3801.9041,3644.187,4974731000,71995865464,12492.7119,12475.1582,12675.6025,12145,545752169,11154008117
2007/7/3,3675.355,3704.7061,3710.083,3587.7141,3057577600,32661483719,3854.7161,3899.7241,3906.761,3821.4629,6974921700,85506976110,3782.7781,3832.2271,3835.2891,3744.0149,4640912600,68887494467,12575.0088,12761.0566,12794.1885,12461.4492,567505342,11645931925
2007/7/4,3711.6111,3622.5181,3716.5049,3605.448,2683980800,30190398031,3906.012,3816.165,3916.4751,3800.2749,5647477700,72263450668,3840.4121,3743.582,3848.0759,3727.562,3823371600,59055648042,12798.374,12509.1387,12860.6074,12461.7773,513616431,10730812515
2007/7/5,3562.2781,3380.179,3570.052,3378.4509,2941409000,29637774666,3769.6389,3615.8721,3778.3989,3614.531,6340593600,73755081218,3688.312,3537.4351,3706.5969,3535.042,4322552700,61324055987,12306.1719,11783.5801,12392.7715,11782.2119,557710847,11236504049
2007/7/6,3359.092,3591.377,3594.416,3309.1479,3795462800,38035548331,3599.8181,3781.3479,3785.3459,3563.5439,8073724100,92306322866,3517.5991,3710.283,3712.7419,3475.271,5136651200,71894989944,11729.7842,12395.3486,12409.7207,11654.46,628218759,12705370042
2007/7/9,3627.978,3711.7141,3737.6919,3603.5081,4151975300,43718393520,3809.6699,3883.2161,3900.9041,3782.7329,8348053900,99410612113,3743.8689,3821.302,3840.988,3722.231,5407311300,79270989350,12519.6133,12846.4062,12938.6934,12516.5234,750940559,15544385184
2007/7/10,3704.877,3606.187,3704.877,3587.156,3473693500,37679772173,3895.9089,3853.021,3929.416,3841.801,7656333400,93739498017,3832.7561,3775.6211,3852.9331,3764.249,5190786800,77184567956,12876.8506,12682.0361,12956.7061,12667.3477,719513164,15404276168
2007/7/11,3581.905,3653.311,3653.311,3564.1489,2480642000,26413967549,3837.7959,3865.7229,3879.292,3812.1379,5135388000,62299661073,3751.489,3789.874,3797.811,3732.2939,3362890700,51532285679,12634.3184,12785.665,12836.4854,12592.1797,507133494,10790491247
2007/7/12,3659.396,3671.175,3687.1509,3634.4829,2359861600,25393487602,3874.0391,3915.991,3925.604,3861.0371,5515836300,70286328097,3799.1851,3816.9209,3839.2061,3780.0281,3136811900,45968043226,12811.1475,12850.7383,12951.7217,12729.0498,413082350,8051821355
2007/7/13,3671.4629,3655.845,3672.344,3596.249,2016354900,21984568028,3920.8269,3914.395,3935.5061,3878.1841,4602447100,56375761362,3825.033,3820.124,3829.679,3773.929,2689324200,38615513802,12865.7871,12816.416,12885.9336,12702.6162,266640205,5078724521
2007/7/16,3654.863,3532.064,3662.3601,3532.064,2084593500,22344037803,3920.6531,3821.916,3931.8679,3820.574,4761528000,58881864143,3824.9109,3697.9661,3830.3721,3697.217,2993185700,44462951258,12820.6064,12331.1904,12827.2764,12329.627,393642406,8437255045
2007/7/17,3514.2791,3610.3821,3641.5029,3492.2649,2145445400,22853321720,3809.5581,3896.1909,3919.7771,3767.2219,4871222300,60523645457,3684.335,3789.6509,3812.2529,3650.2529,3255385000,50158226605,12268.043,12759.9824,12824.7422,12153.8301,478262198,10513704672
2007/7/18,3601.2859,3624.3411,3673.9031,3573.5291,2495989400,27717882918,3880.8521,3930.0601,3971.6101,3861.907,6287183400,80028948101,3776.9399,3807.574,3861.509,3756.7041,4597582300,69467831664,12750.1328,12841.5137,13105.5693,12642.0518,613168798,14322691856
2007/7/19,3615.967,3640.282,3652.5349,3593.2109,1883875500,20775564259,3918.5391,3912.9409,3947.3301,3887.5891,4873759500,62965662475,3796.915,3806.9971,3836.385,3778.509,3025846700,45728488495,12770.2451,12790.9424,12925.0488,12711.2803,382582324,8137378495
2007/7/20,3642.334,3788.7439,3791.3081,3642.334,3523285400,38740105100,3918.4089,4058.853,4062.116,3918.4089,8311064600,1.04714E+11,3808.082,3971.884,3971.8921,3808.082,5527112100,81556214966,12786.6084,13417.9629,13420.0352,12775.1543,662742021,13913311627
2007/7/23,3813.978,3984.7881,3984.7881,3813.978,5043356200,55838077780,4091.2419,4213.3608,4220.3218,4091.2419,12166896400,1.54333E+11,4009.063,4156.7231,4157.3921,4009.063,8527618600,1.25824E+11,13615.3037,14139.2656,14159.7148,13615.3037,1093457236,23063692791
2007/7/24,4012.7949,3993.019,4097.4678,3977.448,5108945400,57820628537,4238.3198,4210.3291,4284.8291,4192.7202,11098925200,1.41619E+11,4187.3271,4161.3521,4241.5811,4143.5879,7609073500,1.12025E+11,14260.0898,14190.9717,14483.9707,14087.6152,1083691442,21906898062
2007/7/25,3991.3521,4106.8262,4106.8262,3991.175,4105760600,47213457196,4212.9502,4323.9658,4325.3779,4212.23,9395004300,1.25683E+11,4163.3638,4255.4629,4256.0542,4163.3481,6459776600,1.01772E+11,14202.4443,14403.0771,14404.0635,14127.7393,852877132,18967004527
2007/7/26,4135.064,4190.8809,4212.3218,4103.2822,4762039500,55425456592,4347.7778,4346.458,4371.5122,4304.1929,9921066900,1.32786E+11,4282.6758,4303.1851,4325.9312,4244.0791,6549024300,1.03987E+11,14477.499,14619.7373,14703.1719,14350.7461,845046078,19276663864
2007/7/27,4171.894,4269.7671,4269.8521,4111.686,4819096400,56651988553,4315.373,4345.3569,4357.3428,4268.7881,10024581300,1.37559E+11,4277.5508,4307.1431,4318.3428,4225.0288,6502110900,1.0591E+11,14518.8115,14614.0996,14676.4297,14337.4453,836716108,18296478534
2007/7/30,4279.041,4353.0918,4386.2871,4277.832,5300965400,64827905503,4348.6069,4440.769,4450.188,4345.793,11258976800,1.5351E+11,4305.1782,4410.2969,4426.3071,4303.7319,7544158300,1.21084E+11,14567.9736,15060.8643,15167.2402,14567.9736,994408595,22906216313
2007/7/31,4349.6099,4403.584,4403.665,4279.3008,5071250800,62607462049,4432.2651,4471.0322,4476.626,4379.1992,10856141000,1.50412E+11,4402.5181,4460.564,4467.647,4359.5918,7137504200,1.18859E+11,15051.5508,15199.5615,15257.5361,14917.1963,862556658,20804506327
2007/8/1,4423.042,4161.1348,4435.2432,4155.48,5939887200,72828848174,4488.7739,4300.563,4502.2959,4284.8711,12629287400,1.71069E+11,4479.2988,4290.4771,4496.249,4271.0552,7936166500,1.28911E+11,15259.3506,14795.1953,15420.1074,14603.5596,1015835861,23636730163
2007/8/2,4181.4912,4336.811,4336.811,4171.8569,4642575900,58838667134,4316.5669,4407.73,4431.8501,4290.8091,9827857800,1.40923E+11,4311.5991,4436.1919,4449.4019,4303.9751,6288753800,1.08358E+11,14901.7803,15562.1377,15562.1377,14901.7803,863318831,20807945823
2007/8/3,4376.9609,4408.0469,4424.2661,4323.9868,5389607200,69671492702,4440.9761,4560.7739,4562.688,4438.9629,11511667200,1.73673E+11,4472.894,4598.3789,4599.248,4472.894,7819047300,1.41288E+11,15699.7393,16179.6416,16194.043,15699.7393,986134628,26115030653
